id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,element,name,team_id,opponent_team_id,team,opponent_team
90,2270114,14,,9,,11,False,0,False,2022-06-26T13:00:00Z,Omgång 11,False,272,Kristoffer Khazeni,9,14,IFK Norrköping,Mjällby AIF
97,2270121,9,,3,,12,False,0,False,2022-07-03T15:30:00Z,Omgång 12,True,272,Kristoffer Khazeni,9,3,IFK Norrköping,IK Sirius
99,2270124,16,,9,,13,False,0,False,2022-07-09T15:30:00Z,Omgång 13,False,272,Kristoffer Khazeni,9,16,IFK Norrköping,Degerfors IF
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,True,272,Kristoffer Khazeni,9,1,IFK Norrköping,Malmö FF
117,2270142,9,,4,,15,False,0,False,2022-07-25T17:00:00Z,Omgång 15,True,272,Kristoffer Khazeni,9,4,IFK Norrköping,IFK Göteborg
127,2270153,4,,9,,16,False,0,False,2022-08-01T17:00:00Z,Omgång 16,False,272,Kristoffer Khazeni,9,4,IFK Norrköping,IFK Göteborg
131,2270158,9,,16,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,True,272,Kristoffer Khazeni,9,16,IFK Norrköping,Degerfors IF
142,2270169,5,,9,,18,False,0,False,2022-08-13T23:00:00Z,Omgång 18,False,272,Kristoffer Khazeni,9,5,IFK Norrköping,IF Elfsborg
147,2270173,9,,12,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,True,272,Kristoffer Khazeni,9,12,IFK Norrköping,AIK
160,2270187,13,,9,,20,False,0,False,2022-08-28T13:00:00Z,Omgång 20,False,272,Kristoffer Khazeni,9,13,IFK Norrköping,Varbergs BoIS
164,2270191,9,,2,,21,False,0,False,2022-09-05T17:10:00Z,Omgång 21,True,272,Kristoffer Khazeni,9,2,IFK Norrköping,Hammarby
175,2270201,1,,9,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,272,Kristoffer Khazeni,9,1,IFK Norrköping,Malmö FF
182,2270209,9,,10,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,272,Kristoffer Khazeni,9,10,IFK Norrköping,Kalmar FF
186,2270218,17,,9,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,272,Kristoffer Khazeni,9,17,IFK Norrköping,GIF Sundsvall
199,2270225,9,,14,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,True,272,Kristoffer Khazeni,9,14,IFK Norrköping,Mjällby AIF
207,2270234,3,,9,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,272,Kristoffer Khazeni,9,3,IFK Norrköping,IK Sirius
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,272,Kristoffer Khazeni,9,19,IFK Norrköping,Helsingborgs IF
222,2270249,18,,9,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,272,Kristoffer Khazeni,9,18,IFK Norrköping,IFK Värnamo
230,2270256,9,,7,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,True,272,Kristoffer Khazeni,9,7,IFK Norrköping,Djurgården
234,2270261,6,,9,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,False,272,Kristoffer Khazeni,9,6,IFK Norrköping,BK Häcken
55,2270077,19,,9,,7,False,0,False,2022-05-09T17:00:00Z,Omgång 7,False,273,Maic Sema,9,19,IFK Norrköping,Helsingborgs IF
65,2270089,9,,17,,8,False,0,False,2022-05-15T15:30:00Z,Omgång 8,True,273,Maic Sema,9,17,IFK Norrköping,GIF Sundsvall
74,2270094,2,,9,,9,False,0,False,2022-05-22T13:00:00Z,Omgång 9,False,273,Maic Sema,9,2,IFK Norrköping,Hammarby
81,2270105,9,,5,,10,False,0,False,2022-05-29T13:00:00Z,Omgång 10,True,273,Maic Sema,9,5,IFK Norrköping,IF Elfsborg
90,2270114,14,,9,,11,False,0,False,2022-06-26T13:00:00Z,Omgång 11,False,273,Maic Sema,9,14,IFK Norrköping,Mjällby AIF
97,2270121,9,,3,,12,False,0,False,2022-07-03T15:30:00Z,Omgång 12,True,273,Maic Sema,9,3,IFK Norrköping,IK Sirius
99,2270124,16,,9,,13,False,0,False,2022-07-09T15:30:00Z,Omgång 13,False,273,Maic Sema,9,16,IFK Norrköping,Degerfors IF
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,True,273,Maic Sema,9,1,IFK Norrköping,Malmö FF
117,2270142,9,,4,,15,False,0,False,2022-07-25T17:00:00Z,Omgång 15,True,273,Maic Sema,9,4,IFK Norrköping,IFK Göteborg
127,2270153,4,,9,,16,False,0,False,2022-08-01T17:00:00Z,Omgång 16,False,273,Maic Sema,9,4,IFK Norrköping,IFK Göteborg
131,2270158,9,,16,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,True,273,Maic Sema,9,16,IFK Norrköping,Degerfors IF
142,2270169,5,,9,,18,False,0,False,2022-08-13T23:00:00Z,Omgång 18,False,273,Maic Sema,9,5,IFK Norrköping,IF Elfsborg
147,2270173,9,,12,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,True,273,Maic Sema,9,12,IFK Norrköping,AIK
160,2270187,13,,9,,20,False,0,False,2022-08-28T13:00:00Z,Omgång 20,False,273,Maic Sema,9,13,IFK Norrköping,Varbergs BoIS
164,2270191,9,,2,,21,False,0,False,2022-09-05T17:10:00Z,Omgång 21,True,273,Maic Sema,9,2,IFK Norrköping,Hammarby
175,2270201,1,,9,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,273,Maic Sema,9,1,IFK Norrköping,Malmö FF
182,2270209,9,,10,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,273,Maic Sema,9,10,IFK Norrköping,Kalmar FF
186,2270218,17,,9,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,273,Maic Sema,9,17,IFK Norrköping,GIF Sundsvall
199,2270225,9,,14,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,True,273,Maic Sema,9,14,IFK Norrköping,Mjällby AIF
207,2270234,3,,9,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,273,Maic Sema,9,3,IFK Norrköping,IK Sirius
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,273,Maic Sema,9,19,IFK Norrköping,Helsingborgs IF
222,2270249,18,,9,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,273,Maic Sema,9,18,IFK Norrköping,IFK Värnamo
230,2270256,9,,7,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,True,273,Maic Sema,9,7,IFK Norrköping,Djurgården
234,2270261,6,,9,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,False,273,Maic Sema,9,6,IFK Norrköping,BK Häcken
55,2270077,19,,9,,7,False,0,False,2022-05-09T17:00:00Z,Omgång 7,False,274,Jacob Ortmark,9,19,IFK Norrköping,Helsingborgs IF
65,2270089,9,,17,,8,False,0,False,2022-05-15T15:30:00Z,Omgång 8,True,274,Jacob Ortmark,9,17,IFK Norrköping,GIF Sundsvall
74,2270094,2,,9,,9,False,0,False,2022-05-22T13:00:00Z,Omgång 9,False,274,Jacob Ortmark,9,2,IFK Norrköping,Hammarby
81,2270105,9,,5,,10,False,0,False,2022-05-29T13:00:00Z,Omgång 10,True,274,Jacob Ortmark,9,5,IFK Norrköping,IF Elfsborg
90,2270114,14,,9,,11,False,0,False,2022-06-26T13:00:00Z,Omgång 11,False,274,Jacob Ortmark,9,14,IFK Norrköping,Mjällby AIF
97,2270121,9,,3,,12,False,0,False,2022-07-03T15:30:00Z,Omgång 12,True,274,Jacob Ortmark,9,3,IFK Norrköping,IK Sirius
99,2270124,16,,9,,13,False,0,False,2022-07-09T15:30:00Z,Omgång 13,False,274,Jacob Ortmark,9,16,IFK Norrköping,Degerfors IF
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,True,274,Jacob Ortmark,9,1,IFK Norrköping,Malmö FF
117,2270142,9,,4,,15,False,0,False,2022-07-25T17:00:00Z,Omgång 15,True,274,Jacob Ortmark,9,4,IFK Norrköping,IFK Göteborg
127,2270153,4,,9,,16,False,0,False,2022-08-01T17:00:00Z,Omgång 16,False,274,Jacob Ortmark,9,4,IFK Norrköping,IFK Göteborg
131,2270158,9,,16,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,True,274,Jacob Ortmark,9,16,IFK Norrköping,Degerfors IF
142,2270169,5,,9,,18,False,0,False,2022-08-13T23:00:00Z,Omgång 18,False,274,Jacob Ortmark,9,5,IFK Norrköping,IF Elfsborg
147,2270173,9,,12,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,True,274,Jacob Ortmark,9,12,IFK Norrköping,AIK
160,2270187,13,,9,,20,False,0,False,2022-08-28T13:00:00Z,Omgång 20,False,274,Jacob Ortmark,9,13,IFK Norrköping,Varbergs BoIS
164,2270191,9,,2,,21,False,0,False,2022-09-05T17:10:00Z,Omgång 21,True,274,Jacob Ortmark,9,2,IFK Norrköping,Hammarby
175,2270201,1,,9,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,274,Jacob Ortmark,9,1,IFK Norrköping,Malmö FF
182,2270209,9,,10,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,274,Jacob Ortmark,9,10,IFK Norrköping,Kalmar FF
186,2270218,17,,9,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,274,Jacob Ortmark,9,17,IFK Norrköping,GIF Sundsvall
199,2270225,9,,14,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,True,274,Jacob Ortmark,9,14,IFK Norrköping,Mjällby AIF
207,2270234,3,,9,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,274,Jacob Ortmark,9,3,IFK Norrköping,IK Sirius
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,274,Jacob Ortmark,9,19,IFK Norrköping,Helsingborgs IF
222,2270249,18,,9,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,274,Jacob Ortmark,9,18,IFK Norrköping,IFK Värnamo
230,2270256,9,,7,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,True,274,Jacob Ortmark,9,7,IFK Norrköping,Djurgården
234,2270261,6,,9,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,False,274,Jacob Ortmark,9,6,IFK Norrköping,BK Häcken
55,2270077,19,,9,,7,False,0,False,2022-05-09T17:00:00Z,Omgång 7,False,275,Jóhannes Kristinn Bjarnason,9,19,IFK Norrköping,Helsingborgs IF
65,2270089,9,,17,,8,False,0,False,2022-05-15T15:30:00Z,Omgång 8,True,275,Jóhannes Kristinn Bjarnason,9,17,IFK Norrköping,GIF Sundsvall
74,2270094,2,,9,,9,False,0,False,2022-05-22T13:00:00Z,Omgång 9,False,275,Jóhannes Kristinn Bjarnason,9,2,IFK Norrköping,Hammarby
81,2270105,9,,5,,10,False,0,False,2022-05-29T13:00:00Z,Omgång 10,True,275,Jóhannes Kristinn Bjarnason,9,5,IFK Norrköping,IF Elfsborg
90,2270114,14,,9,,11,False,0,False,2022-06-26T13:00:00Z,Omgång 11,False,275,Jóhannes Kristinn Bjarnason,9,14,IFK Norrköping,Mjällby AIF
97,2270121,9,,3,,12,False,0,False,2022-07-03T15:30:00Z,Omgång 12,True,275,Jóhannes Kristinn Bjarnason,9,3,IFK Norrköping,IK Sirius
99,2270124,16,,9,,13,False,0,False,2022-07-09T15:30:00Z,Omgång 13,False,275,Jóhannes Kristinn Bjarnason,9,16,IFK Norrköping,Degerfors IF
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,True,275,Jóhannes Kristinn Bjarnason,9,1,IFK Norrköping,Malmö FF
117,2270142,9,,4,,15,False,0,False,2022-07-25T17:00:00Z,Omgång 15,True,275,Jóhannes Kristinn Bjarnason,9,4,IFK Norrköping,IFK Göteborg
127,2270153,4,,9,,16,False,0,False,2022-08-01T17:00:00Z,Omgång 16,False,275,Jóhannes Kristinn Bjarnason,9,4,IFK Norrköping,IFK Göteborg
131,2270158,9,,16,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,True,275,Jóhannes Kristinn Bjarnason,9,16,IFK Norrköping,Degerfors IF
142,2270169,5,,9,,18,False,0,False,2022-08-13T23:00:00Z,Omgång 18,False,275,Jóhannes Kristinn Bjarnason,9,5,IFK Norrköping,IF Elfsborg
147,2270173,9,,12,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,True,275,Jóhannes Kristinn Bjarnason,9,12,IFK Norrköping,AIK
160,2270187,13,,9,,20,False,0,False,2022-08-28T13:00:00Z,Omgång 20,False,275,Jóhannes Kristinn Bjarnason,9,13,IFK Norrköping,Varbergs BoIS
164,2270191,9,,2,,21,False,0,False,2022-09-05T17:10:00Z,Omgång 21,True,275,Jóhannes Kristinn Bjarnason,9,2,IFK Norrköping,Hammarby
175,2270201,1,,9,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,275,Jóhannes Kristinn Bjarnason,9,1,IFK Norrköping,Malmö FF
182,2270209,9,,10,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,275,Jóhannes Kristinn Bjarnason,9,10,IFK Norrköping,Kalmar FF
186,2270218,17,,9,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,275,Jóhannes Kristinn Bjarnason,9,17,IFK Norrköping,GIF Sundsvall
199,2270225,9,,14,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,True,275,Jóhannes Kristinn Bjarnason,9,14,IFK Norrköping,Mjällby AIF
207,2270234,3,,9,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,275,Jóhannes Kristinn Bjarnason,9,3,IFK Norrköping,IK Sirius
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,275,Jóhannes Kristinn Bjarnason,9,19,IFK Norrköping,Helsingborgs IF
222,2270249,18,,9,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,275,Jóhannes Kristinn Bjarnason,9,18,IFK Norrköping,IFK Värnamo
230,2270256,9,,7,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,True,275,Jóhannes Kristinn Bjarnason,9,7,IFK Norrköping,Djurgården
234,2270261,6,,9,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,False,275,Jóhannes Kristinn Bjarnason,9,6,IFK Norrköping,BK Häcken
55,2270077,19,,9,,7,False,0,False,2022-05-09T17:00:00Z,Omgång 7,False,276,Yahav Gurfinkel,9,19,IFK Norrköping,Helsingborgs IF
65,2270089,9,,17,,8,False,0,False,2022-05-15T15:30:00Z,Omgång 8,True,276,Yahav Gurfinkel,9,17,IFK Norrköping,GIF Sundsvall
74,2270094,2,,9,,9,False,0,False,2022-05-22T13:00:00Z,Omgång 9,False,276,Yahav Gurfinkel,9,2,IFK Norrköping,Hammarby
81,2270105,9,,5,,10,False,0,False,2022-05-29T13:00:00Z,Omgång 10,True,276,Yahav Gurfinkel,9,5,IFK Norrköping,IF Elfsborg
90,2270114,14,,9,,11,False,0,False,2022-06-26T13:00:00Z,Omgång 11,False,276,Yahav Gurfinkel,9,14,IFK Norrköping,Mjällby AIF
97,2270121,9,,3,,12,False,0,False,2022-07-03T15:30:00Z,Omgång 12,True,276,Yahav Gurfinkel,9,3,IFK Norrköping,IK Sirius
99,2270124,16,,9,,13,False,0,False,2022-07-09T15:30:00Z,Omgång 13,False,276,Yahav Gurfinkel,9,16,IFK Norrköping,Degerfors IF
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,True,276,Yahav Gurfinkel,9,1,IFK Norrköping,Malmö FF
117,2270142,9,,4,,15,False,0,False,2022-07-25T17:00:00Z,Omgång 15,True,276,Yahav Gurfinkel,9,4,IFK Norrköping,IFK Göteborg
127,2270153,4,,9,,16,False,0,False,2022-08-01T17:00:00Z,Omgång 16,False,276,Yahav Gurfinkel,9,4,IFK Norrköping,IFK Göteborg
131,2270158,9,,16,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,True,276,Yahav Gurfinkel,9,16,IFK Norrköping,Degerfors IF
142,2270169,5,,9,,18,False,0,False,2022-08-13T23:00:00Z,Omgång 18,False,276,Yahav Gurfinkel,9,5,IFK Norrköping,IF Elfsborg
147,2270173,9,,12,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,True,276,Yahav Gurfinkel,9,12,IFK Norrköping,AIK
160,2270187,13,,9,,20,False,0,False,2022-08-28T13:00:00Z,Omgång 20,False,276,Yahav Gurfinkel,9,13,IFK Norrköping,Varbergs BoIS
164,2270191,9,,2,,21,False,0,False,2022-09-05T17:10:00Z,Omgång 21,True,276,Yahav Gurfinkel,9,2,IFK Norrköping,Hammarby
175,2270201,1,,9,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,276,Yahav Gurfinkel,9,1,IFK Norrköping,Malmö FF
182,2270209,9,,10,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,276,Yahav Gurfinkel,9,10,IFK Norrköping,Kalmar FF
186,2270218,17,,9,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,276,Yahav Gurfinkel,9,17,IFK Norrköping,GIF Sundsvall
199,2270225,9,,14,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,True,276,Yahav Gurfinkel,9,14,IFK Norrköping,Mjällby AIF
207,2270234,3,,9,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,276,Yahav Gurfinkel,9,3,IFK Norrköping,IK Sirius
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,276,Yahav Gurfinkel,9,19,IFK Norrköping,Helsingborgs IF
222,2270249,18,,9,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,276,Yahav Gurfinkel,9,18,IFK Norrköping,IFK Värnamo
230,2270256,9,,7,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,True,276,Yahav Gurfinkel,9,7,IFK Norrköping,Djurgården
234,2270261,6,,9,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,False,276,Yahav Gurfinkel,9,6,IFK Norrköping,BK Häcken
55,2270077,19,,9,,7,False,0,False,2022-05-09T17:00:00Z,Omgång 7,False,277,Emanuel Chabo,9,19,IFK Norrköping,Helsingborgs IF
65,2270089,9,,17,,8,False,0,False,2022-05-15T15:30:00Z,Omgång 8,True,277,Emanuel Chabo,9,17,IFK Norrköping,GIF Sundsvall
74,2270094,2,,9,,9,False,0,False,2022-05-22T13:00:00Z,Omgång 9,False,277,Emanuel Chabo,9,2,IFK Norrköping,Hammarby
81,2270105,9,,5,,10,False,0,False,2022-05-29T13:00:00Z,Omgång 10,True,277,Emanuel Chabo,9,5,IFK Norrköping,IF Elfsborg
90,2270114,14,,9,,11,False,0,False,2022-06-26T13:00:00Z,Omgång 11,False,277,Emanuel Chabo,9,14,IFK Norrköping,Mjällby AIF
97,2270121,9,,3,,12,False,0,False,2022-07-03T15:30:00Z,Omgång 12,True,277,Emanuel Chabo,9,3,IFK Norrköping,IK Sirius
99,2270124,16,,9,,13,False,0,False,2022-07-09T15:30:00Z,Omgång 13,False,277,Emanuel Chabo,9,16,IFK Norrköping,Degerfors IF
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,True,277,Emanuel Chabo,9,1,IFK Norrköping,Malmö FF
117,2270142,9,,4,,15,False,0,False,2022-07-25T17:00:00Z,Omgång 15,True,277,Emanuel Chabo,9,4,IFK Norrköping,IFK Göteborg
127,2270153,4,,9,,16,False,0,False,2022-08-01T17:00:00Z,Omgång 16,False,277,Emanuel Chabo,9,4,IFK Norrköping,IFK Göteborg
131,2270158,9,,16,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,True,277,Emanuel Chabo,9,16,IFK Norrköping,Degerfors IF
142,2270169,5,,9,,18,False,0,False,2022-08-13T23:00:00Z,Omgång 18,False,277,Emanuel Chabo,9,5,IFK Norrköping,IF Elfsborg
147,2270173,9,,12,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,True,277,Emanuel Chabo,9,12,IFK Norrköping,AIK
160,2270187,13,,9,,20,False,0,False,2022-08-28T13:00:00Z,Omgång 20,False,277,Emanuel Chabo,9,13,IFK Norrköping,Varbergs BoIS
164,2270191,9,,2,,21,False,0,False,2022-09-05T17:10:00Z,Omgång 21,True,277,Emanuel Chabo,9,2,IFK Norrköping,Hammarby
175,2270201,1,,9,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,277,Emanuel Chabo,9,1,IFK Norrköping,Malmö FF
182,2270209,9,,10,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,277,Emanuel Chabo,9,10,IFK Norrköping,Kalmar FF
186,2270218,17,,9,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,277,Emanuel Chabo,9,17,IFK Norrköping,GIF Sundsvall
199,2270225,9,,14,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,True,277,Emanuel Chabo,9,14,IFK Norrköping,Mjällby AIF
207,2270234,3,,9,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,277,Emanuel Chabo,9,3,IFK Norrköping,IK Sirius
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,277,Emanuel Chabo,9,19,IFK Norrköping,Helsingborgs IF
222,2270249,18,,9,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,277,Emanuel Chabo,9,18,IFK Norrköping,IFK Värnamo
230,2270256,9,,7,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,True,277,Emanuel Chabo,9,7,IFK Norrköping,Djurgården
234,2270261,6,,9,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,False,277,Emanuel Chabo,9,6,IFK Norrköping,BK Häcken
55,2270077,19,,9,,7,False,0,False,2022-05-09T17:00:00Z,Omgång 7,False,278,Eman Markovic,9,19,IFK Norrköping,Helsingborgs IF
65,2270089,9,,17,,8,False,0,False,2022-05-15T15:30:00Z,Omgång 8,True,278,Eman Markovic,9,17,IFK Norrköping,GIF Sundsvall
74,2270094,2,,9,,9,False,0,False,2022-05-22T13:00:00Z,Omgång 9,False,278,Eman Markovic,9,2,IFK Norrköping,Hammarby
81,2270105,9,,5,,10,False,0,False,2022-05-29T13:00:00Z,Omgång 10,True,278,Eman Markovic,9,5,IFK Norrköping,IF Elfsborg
90,2270114,14,,9,,11,False,0,False,2022-06-26T13:00:00Z,Omgång 11,False,278,Eman Markovic,9,14,IFK Norrköping,Mjällby AIF
97,2270121,9,,3,,12,False,0,False,2022-07-03T15:30:00Z,Omgång 12,True,278,Eman Markovic,9,3,IFK Norrköping,IK Sirius
99,2270124,16,,9,,13,False,0,False,2022-07-09T15:30:00Z,Omgång 13,False,278,Eman Markovic,9,16,IFK Norrköping,Degerfors IF
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,True,278,Eman Markovic,9,1,IFK Norrköping,Malmö FF
117,2270142,9,,4,,15,False,0,False,2022-07-25T17:00:00Z,Omgång 15,True,278,Eman Markovic,9,4,IFK Norrköping,IFK Göteborg
127,2270153,4,,9,,16,False,0,False,2022-08-01T17:00:00Z,Omgång 16,False,278,Eman Markovic,9,4,IFK Norrköping,IFK Göteborg
131,2270158,9,,16,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,True,278,Eman Markovic,9,16,IFK Norrköping,Degerfors IF
142,2270169,5,,9,,18,False,0,False,2022-08-13T23:00:00Z,Omgång 18,False,278,Eman Markovic,9,5,IFK Norrköping,IF Elfsborg
147,2270173,9,,12,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,True,278,Eman Markovic,9,12,IFK Norrköping,AIK
160,2270187,13,,9,,20,False,0,False,2022-08-28T13:00:00Z,Omgång 20,False,278,Eman Markovic,9,13,IFK Norrköping,Varbergs BoIS
164,2270191,9,,2,,21,False,0,False,2022-09-05T17:10:00Z,Omgång 21,True,278,Eman Markovic,9,2,IFK Norrköping,Hammarby
175,2270201,1,,9,,22,False,0,False,2022-09-10T23:00:00Z,Omgång 22,False,278,Eman Markovic,9,1,IFK Norrköping,Malmö FF
182,2270209,9,,10,,23,False,0,False,2022-09-17T23:00:00Z,Omgång 23,True,278,Eman Markovic,9,10,IFK Norrköping,Kalmar FF
186,2270218,17,,9,,24,False,0,False,2022-10-01T23:00:00Z,Omgång 24,False,278,Eman Markovic,9,17,IFK Norrköping,GIF Sundsvall
199,2270225,9,,14,,25,False,0,False,2022-10-08T23:00:00Z,Omgång 25,True,278,Eman Markovic,9,14,IFK Norrköping,Mjällby AIF
207,2270234,3,,9,,26,False,0,False,2022-10-15T23:00:00Z,Omgång 26,False,278,Eman Markovic,9,3,IFK Norrköping,IK Sirius
213,2270239,9,,19,,27,False,0,False,2022-10-18T23:00:00Z,Omgång 27,True,278,Eman Markovic,9,19,IFK Norrköping,Helsingborgs IF
222,2270249,18,,9,,28,False,0,False,2022-10-22T23:00:00Z,Omgång 28,False,278,Eman Markovic,9,18,IFK Norrköping,IFK Värnamo
230,2270256,9,,7,,29,False,0,False,2022-10-29T23:00:00Z,Omgång 29,True,278,Eman Markovic,9,7,IFK Norrköping,Djurgården
234,2270261,6,,9,,30,False,0,False,2022-11-06T00:00:00Z,Omgång 30,False,278,Eman Markovic,9,6,IFK Norrköping,BK Häcken
55,2270077,19,,9,,7,False,0,False,2022-05-09T17:00:00Z,Omgång 7,False,279,Christoffer Nyman,9,19,IFK Norrköping,Helsingborgs IF
65,2270089,9,,17,,8,False,0,False,2022-05-15T15:30:00Z,Omgång 8,True,279,Christoffer Nyman,9,17,IFK Norrköping,GIF Sundsvall
74,2270094,2,,9,,9,False,0,False,2022-05-22T13:00:00Z,Omgång 9,False,279,Christoffer Nyman,9,2,IFK Norrköping,Hammarby
81,2270105,9,,5,,10,False,0,False,2022-05-29T13:00:00Z,Omgång 10,True,279,Christoffer Nyman,9,5,IFK Norrköping,IF Elfsborg
90,2270114,14,,9,,11,False,0,False,2022-06-26T13:00:00Z,Omgång 11,False,279,Christoffer Nyman,9,14,IFK Norrköping,Mjällby AIF
97,2270121,9,,3,,12,False,0,False,2022-07-03T15:30:00Z,Omgång 12,True,279,Christoffer Nyman,9,3,IFK Norrköping,IK Sirius
99,2270124,16,,9,,13,False,0,False,2022-07-09T15:30:00Z,Omgång 13,False,279,Christoffer Nyman,9,16,IFK Norrköping,Degerfors IF
112,2270136,9,,1,,14,False,0,False,2022-07-16T13:00:00Z,Omgång 14,True,279,Christoffer Nyman,9,1,IFK Norrköping,Malmö FF
117,2270142,9,,4,,15,False,0,False,2022-07-25T17:00:00Z,Omgång 15,True,279,Christoffer Nyman,9,4,IFK Norrköping,IFK Göteborg
127,2270153,4,,9,,16,False,0,False,2022-08-01T17:00:00Z,Omgång 16,False,279,Christoffer Nyman,9,4,IFK Norrköping,IFK Göteborg
131,2270158,9,,16,,17,False,0,False,2022-08-06T13:00:00Z,Omgång 17,True,279,Christoffer Nyman,9,16,IFK Norrköping,Degerfors IF
142,2270169,5,,9,,18,False,0,False,2022-08-13T23:00:00Z,Omgång 18,False,279,Christoffer Nyman,9,5,IFK Norrköping,IF Elfsborg
147,2270173,9,,12,,19,False,0,False,2022-08-21T15:30:00Z,Omgång 19,True,279,Christoffer Nyman,9,12,IFK Norrköping,AIK
160,2270187,13,,9,,20,False,0,False,2022-08-28T13:00:00Z,Omgång 20,False,279,Christoffer Nyman,9,13,IFK Norrköping,Varbergs BoIS
