element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,own_goals,attacking_bonus,defending_bonus,winning_goals,crosses,key_passes,big_chances_created,clearances_blocks_interceptions,recoveries,value,transfers_balance,selected,transfers_in,transfers_out,name,team_id,team,opponent_team_id
123,38,IK Sirius,0,False,2022-04-25T17:00:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,37,0,0,Dennis Collander,2,Hammarby,3
123,46,Malmö FF,0,True,2022-05-02T17:10:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-2,35,0,2,Dennis Collander,2,Hammarby,1
123,52,Kalmar FF,1,False,2022-05-08T15:30:00Z,2,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,0,35,0,0,Dennis Collander,2,Hammarby,10
123,63,AIK,0,True,2022-05-15T13:00:00Z,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,35,0,0,Dennis Collander,2,Hammarby,12
123,74,IFK Norrköping,4,True,2022-05-22T13:00:00Z,3,0,9,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,50,-1,34,0,1,Dennis Collander,2,Hammarby,9
123,82,IFK Värnamo,2,False,2022-05-29T15:30:00Z,1,0,10,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,50,7,41,7,0,Dennis Collander,2,Hammarby,18
123,85,BK Häcken,2,True,2022-06-26T13:00:00Z,2,2,11,68,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,50,37,77,38,1,Dennis Collander,2,Hammarby,6
124,2,Helsingborgs IF,7,True,2022-04-02T13:00:00Z,2,1,1,90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,4,100,0,9255,0,0,Gustav Ludwigson,2,Hammarby,19
124,10,GIF Sundsvall,2,False,2022-04-09T13:00:00Z,1,5,2,78,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,100,409,10432,476,67,Gustav Ludwigson,2,Hammarby,17
124,17,Mjällby AIF,11,True,2022-04-15T13:00:00Z,2,0,3,90,1,0,1,0,0,0,0,0,0,0,1,1,1,4,2,1,13,9,100,-542,9994,140,682,Gustav Ludwigson,2,Hammarby,14
124,30,Degerfors IF,6,False,2022-04-21T17:00:00Z,0,1,4,90,0,0,1,0,0,0,0,0,0,0,2,1,0,1,4,1,9,7,100,533,10673,746,213,Gustav Ludwigson,2,Hammarby,16
124,38,IK Sirius,3,False,2022-04-25T17:00:00Z,0,3,5,73,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,6,3,100,317,11048,572,255,Gustav Ludwigson,2,Hammarby,3
124,46,Malmö FF,4,True,2022-05-02T17:10:00Z,0,0,6,90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,2,100,-739,9234,203,942,Gustav Ludwigson,2,Hammarby,1
124,52,Kalmar FF,3,False,2022-05-08T15:30:00Z,2,0,7,90,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,6,5,100,-659,8922,147,806,Gustav Ludwigson,2,Hammarby,10
124,63,AIK,7,True,2022-05-15T13:00:00Z,3,3,8,90,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,100,-651,9093,52,703,Gustav Ludwigson,2,Hammarby,12
124,74,IFK Norrköping,0,True,2022-05-22T13:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-231,8893,108,339,Gustav Ludwigson,2,Hammarby,9
124,82,IFK Värnamo,3,False,2022-05-29T15:30:00Z,1,0,10,90,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,4,4,100,-594,8297,18,612,Gustav Ludwigson,2,Hammarby,18
124,85,BK Häcken,2,True,2022-06-26T13:00:00Z,2,2,11,90,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,5,5,100,-312,8011,59,371,Gustav Ludwigson,2,Hammarby,6
125,2,Helsingborgs IF,0,True,2022-04-02T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,409,0,0,Loue Bayere Junior,2,Hammarby,19
125,10,GIF Sundsvall,0,False,2022-04-09T13:00:00Z,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-63,363,4,67,Loue Bayere Junior,2,Hammarby,17
125,17,Mjällby AIF,0,True,2022-04-15T13:00:00Z,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-51,312,0,51,Loue Bayere Junior,2,Hammarby,14
125,30,Degerfors IF,0,False,2022-04-21T17:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-50,263,0,50,Loue Bayere Junior,2,Hammarby,16
125,38,IK Sirius,0,False,2022-04-25T17:00:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-11,255,3,14,Loue Bayere Junior,2,Hammarby,3
125,46,Malmö FF,0,True,2022-05-02T17:10:00Z,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-20,241,1,21,Loue Bayere Junior,2,Hammarby,1
125,52,Kalmar FF,0,False,2022-05-08T15:30:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-14,216,0,14,Loue Bayere Junior,2,Hammarby,10
125,63,AIK,0,True,2022-05-15T13:00:00Z,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-9,209,1,10,Loue Bayere Junior,2,Hammarby,12
125,74,IFK Norrköping,0,True,2022-05-22T13:00:00Z,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-12,198,0,12,Loue Bayere Junior,2,Hammarby,9
125,82,IFK Värnamo,0,False,2022-05-29T15:30:00Z,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-5,193,0,5,Loue Bayere Junior,2,Hammarby,18
125,85,BK Häcken,0,True,2022-06-26T13:00:00Z,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-6,186,0,6,Loue Bayere Junior,2,Hammarby,6
126,2,Helsingborgs IF,2,True,2022-04-02T13:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,6,95,0,10703,0,0,Astrit Selmani,2,Hammarby,19
126,10,GIF Sundsvall,6,False,2022-04-09T13:00:00Z,1,5,2,90,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,2,2,95,-219,10879,198,417,Astrit Selmani,2,Hammarby,17
126,17,Mjällby AIF,2,True,2022-04-15T13:00:00Z,2,0,3,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,7,4,95,-307,10673,304,611,Astrit Selmani,2,Hammarby,14
126,30,Degerfors IF,2,False,2022-04-21T17:00:00Z,0,1,4,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,95,-1360,9358,147,1507,Astrit Selmani,2,Hammarby,16
126,38,IK Sirius,2,False,2022-04-25T17:00:00Z,0,3,5,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,94,-934,8462,169,1103,Astrit Selmani,2,Hammarby,3
126,46,Malmö FF,2,True,2022-05-02T17:10:00Z,0,0,6,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,94,-1515,5802,30,1545,Astrit Selmani,2,Hammarby,1
126,52,Kalmar FF,2,False,2022-05-08T15:30:00Z,2,0,7,90,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,93,-1085,5361,32,1117,Astrit Selmani,2,Hammarby,10
126,63,AIK,1,True,2022-05-15T13:00:00Z,3,3,8,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,-931,5030,29,960,Astrit Selmani,2,Hammarby,12
126,74,IFK Norrköping,7,True,2022-05-22T13:00:00Z,3,0,9,90,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,92,-730,4313,9,739,Astrit Selmani,2,Hammarby,9
126,82,IFK Värnamo,1,False,2022-05-29T15:30:00Z,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,92,-121,4204,34,155,Astrit Selmani,2,Hammarby,18
126,85,BK Häcken,1,True,2022-06-26T13:00:00Z,2,2,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,91,-174,4027,20,194,Astrit Selmani,2,Hammarby,6
127,2,Helsingborgs IF,3,True,2022-04-02T13:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,7,7,80,0,6140,0,0,Nahir Besara,2,Hammarby,19
127,10,GIF Sundsvall,17,False,2022-04-09T13:00:00Z,1,5,2,90,2,1,0,1,0,0,0,0,0,0,2,0,0,1,4,1,7,7,80,-45,6313,140,185,Nahir Besara,2,Hammarby,17
127,17,Mjällby AIF,9,True,2022-04-15T13:00:00Z,2,0,3,90,0,1,1,0,0,0,0,0,0,0,2,1,0,3,5,1,9,8,81,2702,9310,2754,52,Nahir Besara,2,Hammarby,14
127,30,Degerfors IF,7,False,2022-04-21T17:00:00Z,0,1,4,73,0,1,1,0,0,0,0,0,0,0,1,0,0,2,3,0,6,6,82,2147,11639,2213,66,Nahir Besara,2,Hammarby,16
127,38,IK Sirius,8,False,2022-04-25T17:00:00Z,0,3,5,90,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,7,6,83,1787,13507,1830,43,Nahir Besara,2,Hammarby,3
127,46,Malmö FF,5,True,2022-05-02T17:10:00Z,0,0,6,90,0,0,1,0,0,0,0,0,0,0,1,1,0,3,2,0,8,6,84,1293,12348,1415,122,Nahir Besara,2,Hammarby,1
127,52,Kalmar FF,2,False,2022-05-08T15:30:00Z,2,0,7,65,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,84,940,14162,1147,207,Nahir Besara,2,Hammarby,10
127,63,AIK,13,True,2022-05-15T13:00:00Z,3,3,8,90,1,1,0,3,0,0,0,0,0,0,2,1,0,2,5,1,9,9,85,222,16128,626,404,Nahir Besara,2,Hammarby,12
127,74,IFK Norrköping,1,True,2022-05-22T13:00:00Z,3,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,86,1205,17448,1247,42,Nahir Besara,2,Hammarby,9
127,82,IFK Värnamo,1,False,2022-05-29T15:30:00Z,1,0,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,86,345,17832,450,105,Nahir Besara,2,Hammarby,18
127,85,BK Häcken,4,True,2022-06-26T13:00:00Z,2,2,11,81,0,0,0,2,0,0,0,0,0,0,2,0,0,0,6,0,3,3,87,179,18078,512,333,Nahir Besara,2,Hammarby,6
128,2,Helsingborgs IF,1,True,2022-04-02T13:00:00Z,2,1,1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,50,0,395,0,0,Loret Sadiku,2,Hammarby,19
128,10,GIF Sundsvall,3,False,2022-04-09T13:00:00Z,1,5,2,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,14,9,50,-15,399,16,31,Loret Sadiku,2,Hammarby,17
128,17,Mjällby AIF,4,True,2022-04-15T13:00:00Z,2,0,3,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,11,8,50,-40,364,11,51,Loret Sadiku,2,Hammarby,14
128,30,Degerfors IF,4,False,2022-04-21T17:00:00Z,0,1,4,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,8,50,-18,350,17,35,Loret Sadiku,2,Hammarby,16
128,38,IK Sirius,4,False,2022-04-25T17:00:00Z,0,3,5,74,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,7,50,-8,345,14,22,Loret Sadiku,2,Hammarby,3
128,46,Malmö FF,4,True,2022-05-02T17:10:00Z,0,0,6,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,11,49,-18,316,18,36,Loret Sadiku,2,Hammarby,1
128,52,Kalmar FF,3,False,2022-05-08T15:30:00Z,2,0,7,90,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,13,10,49,23,388,40,17,Loret Sadiku,2,Hammarby,10
128,63,AIK,2,True,2022-05-15T13:00:00Z,3,3,8,90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,49,13,365,32,19,Loret Sadiku,2,Hammarby,12
128,74,IFK Norrköping,5,True,2022-05-22T13:00:00Z,3,0,9,67,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5,3,49,-3,364,26,29,Loret Sadiku,2,Hammarby,9
128,82,IFK Värnamo,3,False,2022-05-29T15:30:00Z,1,0,10,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,8,49,5,374,23,18,Loret Sadiku,2,Hammarby,18
128,85,BK Häcken,1,True,2022-06-26T13:00:00Z,2,2,11,67,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,5,3,49,71,446,84,13,Loret Sadiku,2,Hammarby,6
129,5,GIF Sundsvall,0,True,2022-04-03T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,7210,0,0,August Ahlin,3,IK Sirius,17
129,15,IFK Värnamo,0,False,2022-04-11T17:00:00Z,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-167,7224,28,195,August Ahlin,3,IK Sirius,18
129,22,Helsingborgs IF,0,True,2022-04-17T15:30:00Z,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-81,7192,50,131,August Ahlin,3,IK Sirius,19
129,29,Mjällby AIF,0,False,2022-04-20T17:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-160,7047,28,188,August Ahlin,3,IK Sirius,14
129,38,Hammarby,0,True,2022-04-25T17:00:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-200,6857,21,221,August Ahlin,3,IK Sirius,2
129,41,Djurgården,0,False,2022-04-30T13:00:00Z,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-150,6464,45,195,August Ahlin,3,IK Sirius,7
129,53,Varbergs BoIS,0,False,2022-05-08T15:30:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-314,6148,16,330,August Ahlin,3,IK Sirius,13
129,59,IF Elfsborg,0,True,2022-05-14T15:30:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-327,6080,6,333,August Ahlin,3,IK Sirius,5
129,67,AIK,0,False,2022-05-21T13:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-453,5624,1,454,August Ahlin,3,IK Sirius,12
129,78,BK Häcken,0,False,2022-05-28T15:00:00Z,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-139,5490,2,141,August Ahlin,3,IK Sirius,6
129,87,IFK Göteborg,0,True,2022-06-27T17:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-189,5301,0,189,August Ahlin,3,IK Sirius,4
130,5,GIF Sundsvall,0,True,2022-04-03T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,653,0,0,David Mitov Nilsson,3,IK Sirius,17
130,15,IFK Värnamo,0,False,2022-04-11T17:00:00Z,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-139,519,0,139,David Mitov Nilsson,3,IK Sirius,18
130,22,Helsingborgs IF,0,True,2022-04-17T15:30:00Z,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-53,466,1,54,David Mitov Nilsson,3,IK Sirius,19
130,29,Mjällby AIF,0,False,2022-04-20T17:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-40,426,0,40,David Mitov Nilsson,3,IK Sirius,14
130,38,Hammarby,0,True,2022-04-25T17:00:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-16,410,0,16,David Mitov Nilsson,3,IK Sirius,2
130,41,Djurgården,0,False,2022-04-30T13:00:00Z,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-34,373,0,34,David Mitov Nilsson,3,IK Sirius,7
130,53,Varbergs BoIS,0,False,2022-05-08T15:30:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-13,358,1,14,David Mitov Nilsson,3,IK Sirius,13
130,59,IF Elfsborg,0,True,2022-05-14T15:30:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-5,359,0,5,David Mitov Nilsson,3,IK Sirius,5
130,67,AIK,0,False,2022-05-21T13:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-5,354,0,5,David Mitov Nilsson,3,IK Sirius,12
130,78,BK Häcken,0,False,2022-05-28T15:00:00Z,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-5,350,0,5,David Mitov Nilsson,3,IK Sirius,6
130,87,IFK Göteborg,1,True,2022-06-27T17:00:00Z,1,2,11,90,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,7,7,49,-2,349,1,3,David Mitov Nilsson,3,IK Sirius,4
131,5,GIF Sundsvall,2,True,2022-04-03T13:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,4,50,0,1248,0,0,Tommy Vaiho,3,IK Sirius,17
131,15,IFK Värnamo,6,False,2022-04-11T17:00:00Z,0,0,2,90,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,17,16,50,42,1417,75,33,Tommy Vaiho,3,IK Sirius,18
131,22,Helsingborgs IF,6,True,2022-04-17T15:30:00Z,1,0,3,90,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,7,50,11,1444,50,39,Tommy Vaiho,3,IK Sirius,19
131,29,Mjällby AIF,2,False,2022-04-20T17:00:00Z,3,0,4,90,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,4,4,50,-23,1439,33,56,Tommy Vaiho,3,IK Sirius,14
131,38,Hammarby,1,True,2022-04-25T17:00:00Z,0,3,5,90,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,11,10,50,-62,1389,5,67,Tommy Vaiho,3,IK Sirius,2
131,41,Djurgården,0,False,2022-04-30T13:00:00Z,4,0,6,90,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,8,8,50,-63,1226,14,77,Tommy Vaiho,3,IK Sirius,7
131,53,Varbergs BoIS,7,False,2022-05-08T15:30:00Z,0,2,7,90,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,14,12,50,-82,1180,3,85,Tommy Vaiho,3,IK Sirius,13
131,59,IF Elfsborg,7,True,2022-05-14T15:30:00Z,2,0,8,90,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,11,10,50,-34,1223,11,45,Tommy Vaiho,3,IK Sirius,5
131,67,AIK,2,False,2022-05-21T13:00:00Z,2,2,9,90,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,10,8,50,1,1236,39,38,Tommy Vaiho,3,IK Sirius,12
131,78,BK Häcken,1,False,2022-05-28T15:00:00Z,4,3,10,90,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,8,8,50,-3,1237,20,23,Tommy Vaiho,3,IK Sirius,6
131,87,IFK Göteborg,0,True,2022-06-27T17:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-21,1223,13,34,Tommy Vaiho,3,IK Sirius,4
132,5,GIF Sundsvall,3,True,2022-04-03T13:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13,6,45,0,1625,0,0,Tim Björkström,3,IK Sirius,17
132,15,IFK Värnamo,7,False,2022-04-11T17:00:00Z,0,0,2,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,5,45,20,1758,69,49,Tim Björkström,3,IK Sirius,18
132,22,Helsingborgs IF,6,True,2022-04-17T15:30:00Z,1,0,3,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,45,93,1881,146,53,Tim Björkström,3,IK Sirius,19
132,29,Mjällby AIF,1,False,2022-04-20T17:00:00Z,3,0,4,90,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,13,6,45,28,1944,122,94,Tim Björkström,3,IK Sirius,14
132,38,Hammarby,1,True,2022-04-25T17:00:00Z,0,3,5,90,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,8,5,45,-119,1836,17,136,Tim Björkström,3,IK Sirius,2
132,41,Djurgården,0,False,2022-04-30T13:00:00Z,4,0,6,90,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,6,4,45,-126,1561,8,134,Tim Björkström,3,IK Sirius,7
132,53,Varbergs BoIS,1,False,2022-05-08T15:30:00Z,0,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-178,1396,1,179,Tim Björkström,3,IK Sirius,13
132,59,IF Elfsborg,1,True,2022-05-14T15:30:00Z,2,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-91,1449,3,94,Tim Björkström,3,IK Sirius,5
132,67,AIK,1,False,2022-05-21T13:00:00Z,2,2,9,84,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,6,3,44,-121,1330,3,124,Tim Björkström,3,IK Sirius,12
132,78,BK Häcken,1,False,2022-05-28T15:00:00Z,4,3,10,90,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,9,4,44,-57,1273,2,59,Tim Björkström,3,IK Sirius,6
132,87,IFK Göteborg,2,True,2022-06-27T17:00:00Z,1,2,11,90,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,10,9,44,-53,1224,3,56,Tim Björkström,3,IK Sirius,4
133,5,GIF Sundsvall,0,True,2022-04-03T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,21,0,0,Patrick Nwadike,3,IK Sirius,17
133,15,IFK Värnamo,0,False,2022-04-11T17:00:00Z,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-4,18,0,4,Patrick Nwadike,3,IK Sirius,18
133,22,Helsingborgs IF,0,True,2022-04-17T15:30:00Z,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-1,17,0,1,Patrick Nwadike,3,IK Sirius,19
133,29,Mjällby AIF,0,False,2022-04-20T17:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,17,0,0,Patrick Nwadike,3,IK Sirius,14
133,38,Hammarby,0,True,2022-04-25T17:00:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,17,0,0,Patrick Nwadike,3,IK Sirius,2
133,41,Djurgården,0,False,2022-04-30T13:00:00Z,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-3,14,0,3,Patrick Nwadike,3,IK Sirius,7
133,53,Varbergs BoIS,0,False,2022-05-08T15:30:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,14,0,0,Patrick Nwadike,3,IK Sirius,13
133,59,IF Elfsborg,0,True,2022-05-14T15:30:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-1,13,0,1,Patrick Nwadike,3,IK Sirius,5
133,67,AIK,0,False,2022-05-21T13:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-1,12,0,1,Patrick Nwadike,3,IK Sirius,12
133,78,BK Häcken,0,False,2022-05-28T15:00:00Z,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,12,0,0,Patrick Nwadike,3,IK Sirius,6
133,87,IFK Göteborg,0,True,2022-06-27T17:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,13,1,0,Patrick Nwadike,3,IK Sirius,4
134,5,GIF Sundsvall,1,True,2022-04-03T13:00:00Z,2,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0,2323,0,0,Karl Larson,3,IK Sirius,17
134,15,IFK Värnamo,7,False,2022-04-11T17:00:00Z,0,0,2,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,5,40,-19,2407,72,91,Karl Larson,3,IK Sirius,18
134,22,Helsingborgs IF,1,True,2022-04-17T15:30:00Z,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,89,2515,139,50,Karl Larson,3,IK Sirius,19
134,29,Mjällby AIF,0,False,2022-04-20T17:00:00Z,3,0,4,28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,1,40,-47,2486,83,130,Karl Larson,3,IK Sirius,14
134,38,Hammarby,0,True,2022-04-25T17:00:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-135,2352,13,148,Karl Larson,3,IK Sirius,2
134,41,Djurgården,0,False,2022-04-30T13:00:00Z,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-161,2087,8,169,Karl Larson,3,IK Sirius,7
134,53,Varbergs BoIS,0,False,2022-05-08T15:30:00Z,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,-202,1887,4,206,Karl Larson,3,IK Sirius,13
134,59,IF Elfsborg,0,True,2022-05-14T15:30:00Z,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-84,1918,13,97,Karl Larson,3,IK Sirius,5
134,67,AIK,0,False,2022-05-21T13:00:00Z,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-17,1911,70,87,Karl Larson,3,IK Sirius,12
134,78,BK Häcken,1,False,2022-05-28T15:00:00Z,4,3,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,39,-44,1865,5,49,Karl Larson,3,IK Sirius,6
134,87,IFK Göteborg,0,True,2022-06-27T17:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-52,1816,17,69,Karl Larson,3,IK Sirius,4
135,5,GIF Sundsvall,1,True,2022-04-03T13:00:00Z,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45,0,122,0,0,Johan Karlsson,3,IK Sirius,17
135,15,IFK Värnamo,1,False,2022-04-11T17:00:00Z,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,45,-3,131,0,3,Johan Karlsson,3,IK Sirius,18
