,round,player_name,team_name,opponent_team_name,was_home,total_points
3,4,André Boman,Varbergs BoIS,Östersunds FK,False,0
4,5,André Boman,Varbergs BoIS,Malmö FF,False,0
5,6,André Boman,Varbergs BoIS,Hammarby,True,0
6,7,André Boman,Varbergs BoIS,IFK Norrköping,True,0
7,8,André Boman,Varbergs BoIS,BK Häcken,False,0
8,9,André Boman,Varbergs BoIS,Kalmar FF,True,3
9,10,André Boman,Varbergs BoIS,AIK,False,1
10,11,André Boman,Varbergs BoIS,Halmstads BK,False,1
11,12,André Boman,Varbergs BoIS,IFK Göteborg,True,1
12,13,André Boman,Varbergs BoIS,Degerfors IF,False,0
13,14,André Boman,Varbergs BoIS,IK Sirius,True,0
14,15,André Boman,Varbergs BoIS,Örebro SK,True,0
15,16,André Boman,Varbergs BoIS,IFK Göteborg,False,0
0,1,Gustav Nordh,Varbergs BoIS,Mjällby AIF,False,0
1,2,Gustav Nordh,Varbergs BoIS,IF Elfsborg,True,0
2,3,Gustav Nordh,Varbergs BoIS,Djurgården,True,0
3,4,Gustav Nordh,Varbergs BoIS,Östersunds FK,False,0
4,5,Gustav Nordh,Varbergs BoIS,Malmö FF,False,0
5,6,Gustav Nordh,Varbergs BoIS,Hammarby,True,0
6,7,Gustav Nordh,Varbergs BoIS,IFK Norrköping,True,0
7,8,Gustav Nordh,Varbergs BoIS,BK Häcken,False,0
8,9,Gustav Nordh,Varbergs BoIS,Kalmar FF,True,0
9,10,Gustav Nordh,Varbergs BoIS,AIK,False,0
10,11,Gustav Nordh,Varbergs BoIS,Halmstads BK,False,0
11,12,Gustav Nordh,Varbergs BoIS,IFK Göteborg,True,0
12,13,Gustav Nordh,Varbergs BoIS,Degerfors IF,False,0
13,14,Gustav Nordh,Varbergs BoIS,IK Sirius,True,0
14,15,Gustav Nordh,Varbergs BoIS,Örebro SK,True,0
15,16,Gustav Nordh,Varbergs BoIS,IFK Göteborg,False,0
0,1,Luke Le Roux,Varbergs BoIS,Mjällby AIF,False,0
1,2,Luke Le Roux,Varbergs BoIS,IF Elfsborg,True,0
2,3,Luke Le Roux,Varbergs BoIS,Djurgården,True,0
3,4,Luke Le Roux,Varbergs BoIS,Östersunds FK,False,1
4,5,Luke Le Roux,Varbergs BoIS,Malmö FF,False,2
5,6,Luke Le Roux,Varbergs BoIS,Hammarby,True,0
6,7,Luke Le Roux,Varbergs BoIS,IFK Norrköping,True,4
7,8,Luke Le Roux,Varbergs BoIS,BK Häcken,False,-2
8,9,Luke Le Roux,Varbergs BoIS,Kalmar FF,True,0
9,10,Luke Le Roux,Varbergs BoIS,AIK,False,1
10,11,Luke Le Roux,Varbergs BoIS,Halmstads BK,False,0
11,12,Luke Le Roux,Varbergs BoIS,IFK Göteborg,True,0
12,13,Luke Le Roux,Varbergs BoIS,Degerfors IF,False,1
13,14,Luke Le Roux,Varbergs BoIS,IK Sirius,True,4
14,15,Luke Le Roux,Varbergs BoIS,Örebro SK,True,5
15,16,Luke Le Roux,Varbergs BoIS,IFK Göteborg,False,0
0,1,Keanin Ayer,Varbergs BoIS,Mjällby AIF,False,0
1,2,Keanin Ayer,Varbergs BoIS,IF Elfsborg,True,0
2,3,Keanin Ayer,Varbergs BoIS,Djurgården,True,0
3,4,Keanin Ayer,Varbergs BoIS,Östersunds FK,False,0
4,5,Keanin Ayer,Varbergs BoIS,Malmö FF,False,0
5,6,Keanin Ayer,Varbergs BoIS,Hammarby,True,0
6,7,Keanin Ayer,Varbergs BoIS,IFK Norrköping,True,0
7,8,Keanin Ayer,Varbergs BoIS,BK Häcken,False,0
8,9,Keanin Ayer,Varbergs BoIS,Kalmar FF,True,0
9,10,Keanin Ayer,Varbergs BoIS,AIK,False,0
10,11,Keanin Ayer,Varbergs BoIS,Halmstads BK,False,0
11,12,Keanin Ayer,Varbergs BoIS,IFK Göteborg,True,0
12,13,Keanin Ayer,Varbergs BoIS,Degerfors IF,False,0
13,14,Keanin Ayer,Varbergs BoIS,IK Sirius,True,0
14,15,Keanin Ayer,Varbergs BoIS,Örebro SK,True,0
15,16,Keanin Ayer,Varbergs BoIS,IFK Göteborg,False,0
0,1,Tashreeq Matthews,Varbergs BoIS,Mjällby AIF,False,0
1,2,Tashreeq Matthews,Varbergs BoIS,IF Elfsborg,True,1
2,3,Tashreeq Matthews,Varbergs BoIS,Djurgården,True,1
3,4,Tashreeq Matthews,Varbergs BoIS,Östersunds FK,False,3
4,5,Tashreeq Matthews,Varbergs BoIS,Malmö FF,False,5
5,6,Tashreeq Matthews,Varbergs BoIS,Hammarby,True,3
6,7,Tashreeq Matthews,Varbergs BoIS,IFK Norrköping,True,8
7,8,Tashreeq Matthews,Varbergs BoIS,BK Häcken,False,3
8,9,Tashreeq Matthews,Varbergs BoIS,Kalmar FF,True,7
9,10,Tashreeq Matthews,Varbergs BoIS,AIK,False,7
10,11,Tashreeq Matthews,Varbergs BoIS,Halmstads BK,False,7
11,12,Tashreeq Matthews,Varbergs BoIS,IFK Göteborg,True,6
12,13,Tashreeq Matthews,Varbergs BoIS,Degerfors IF,False,8
13,14,Tashreeq Matthews,Varbergs BoIS,IK Sirius,True,5
14,15,Tashreeq Matthews,Varbergs BoIS,Örebro SK,True,4
15,16,Tashreeq Matthews,Varbergs BoIS,IFK Göteborg,False,0
0,1,Rasmus Cronvall,Varbergs BoIS,Mjällby AIF,False,0
1,2,Rasmus Cronvall,Varbergs BoIS,IF Elfsborg,True,0
2,3,Rasmus Cronvall,Varbergs BoIS,Djurgården,True,0
3,4,Rasmus Cronvall,Varbergs BoIS,Östersunds FK,False,0
4,5,Rasmus Cronvall,Varbergs BoIS,Malmö FF,False,0
5,6,Rasmus Cronvall,Varbergs BoIS,Hammarby,True,0
6,7,Rasmus Cronvall,Varbergs BoIS,IFK Norrköping,True,0
7,8,Rasmus Cronvall,Varbergs BoIS,BK Häcken,False,0
8,9,Rasmus Cronvall,Varbergs BoIS,Kalmar FF,True,0
9,10,Rasmus Cronvall,Varbergs BoIS,AIK,False,0
10,11,Rasmus Cronvall,Varbergs BoIS,Halmstads BK,False,0
11,12,Rasmus Cronvall,Varbergs BoIS,IFK Göteborg,True,0
12,13,Rasmus Cronvall,Varbergs BoIS,Degerfors IF,False,0
13,14,Rasmus Cronvall,Varbergs BoIS,IK Sirius,True,0
14,15,Rasmus Cronvall,Varbergs BoIS,Örebro SK,True,0
15,16,Rasmus Cronvall,Varbergs BoIS,IFK Göteborg,False,0
0,1,Daniel Krezic,Varbergs BoIS,Mjällby AIF,False,0
1,2,Daniel Krezic,Varbergs BoIS,IF Elfsborg,True,0
2,3,Daniel Krezic,Varbergs BoIS,Djurgården,True,0
3,4,Daniel Krezic,Varbergs BoIS,Östersunds FK,False,0
4,5,Daniel Krezic,Varbergs BoIS,Malmö FF,False,0
5,6,Daniel Krezic,Varbergs BoIS,Hammarby,True,0
6,7,Daniel Krezic,Varbergs BoIS,IFK Norrköping,True,0
7,8,Daniel Krezic,Varbergs BoIS,BK Häcken,False,0
8,9,Daniel Krezic,Varbergs BoIS,Kalmar FF,True,0
9,10,Daniel Krezic,Varbergs BoIS,AIK,False,0
10,11,Daniel Krezic,Varbergs BoIS,Halmstads BK,False,0
11,12,Daniel Krezic,Varbergs BoIS,IFK Göteborg,True,0
12,13,Daniel Krezic,Varbergs BoIS,Degerfors IF,False,0
13,14,Daniel Krezic,Varbergs BoIS,IK Sirius,True,0
14,15,Daniel Krezic,Varbergs BoIS,Örebro SK,True,0
15,16,Daniel Krezic,Varbergs BoIS,IFK Göteborg,False,0
0,1,Simon Karlsson Adjei,Varbergs BoIS,Mjällby AIF,False,2
1,2,Simon Karlsson Adjei,Varbergs BoIS,IF Elfsborg,True,6
2,3,Simon Karlsson Adjei,Varbergs BoIS,Djurgården,True,2
3,4,Simon Karlsson Adjei,Varbergs BoIS,Östersunds FK,False,1
4,5,Simon Karlsson Adjei,Varbergs BoIS,Malmö FF,False,6
5,6,Simon Karlsson Adjei,Varbergs BoIS,Hammarby,True,2
6,7,Simon Karlsson Adjei,Varbergs BoIS,IFK Norrköping,True,0
7,8,Simon Karlsson Adjei,Varbergs BoIS,BK Häcken,False,6
8,9,Simon Karlsson Adjei,Varbergs BoIS,Kalmar FF,True,2
9,10,Simon Karlsson Adjei,Varbergs BoIS,AIK,False,1
10,11,Simon Karlsson Adjei,Varbergs BoIS,Halmstads BK,False,1
11,12,Simon Karlsson Adjei,Varbergs BoIS,IFK Göteborg,True,1
12,13,Simon Karlsson Adjei,Varbergs BoIS,Degerfors IF,False,1
13,14,Simon Karlsson Adjei,Varbergs BoIS,IK Sirius,True,1
14,15,Simon Karlsson Adjei,Varbergs BoIS,Örebro SK,True,1
15,16,Simon Karlsson Adjei,Varbergs BoIS,IFK Göteborg,False,0
0,1,Robin Simovic,Varbergs BoIS,Mjällby AIF,False,2
1,2,Robin Simovic,Varbergs BoIS,IF Elfsborg,True,1
2,3,Robin Simovic,Varbergs BoIS,Djurgården,True,2
3,4,Robin Simovic,Varbergs BoIS,Östersunds FK,False,2
4,5,Robin Simovic,Varbergs BoIS,Malmö FF,False,1
5,6,Robin Simovic,Varbergs BoIS,Hammarby,True,1
6,7,Robin Simovic,Varbergs BoIS,IFK Norrköping,True,10
7,8,Robin Simovic,Varbergs BoIS,BK Häcken,False,1
8,9,Robin Simovic,Varbergs BoIS,Kalmar FF,True,1
9,10,Robin Simovic,Varbergs BoIS,AIK,False,1
10,11,Robin Simovic,Varbergs BoIS,Halmstads BK,False,0
11,12,Robin Simovic,Varbergs BoIS,IFK Göteborg,True,0
12,13,Robin Simovic,Varbergs BoIS,Degerfors IF,False,0
13,14,Robin Simovic,Varbergs BoIS,IK Sirius,True,0
14,15,Robin Simovic,Varbergs BoIS,Örebro SK,True,7
15,16,Robin Simovic,Varbergs BoIS,IFK Göteborg,False,0
0,1,Carljohan Eriksson,Mjällby AIF,Varbergs BoIS,True,8
1,2,Carljohan Eriksson,Mjällby AIF,Hammarby,False,2
2,3,Carljohan Eriksson,Mjällby AIF,IF Elfsborg,False,0
3,4,Carljohan Eriksson,Mjällby AIF,Degerfors IF,True,0
4,5,Carljohan Eriksson,Mjällby AIF,Östersunds FK,True,0
5,6,Carljohan Eriksson,Mjällby AIF,Halmstads BK,False,0
6,7,Carljohan Eriksson,Mjällby AIF,BK Häcken,True,0
7,8,Carljohan Eriksson,Mjällby AIF,AIK,False,0
8,9,Carljohan Eriksson,Mjällby AIF,IK Sirius,False,0
9,10,Carljohan Eriksson,Mjällby AIF,IFK Norrköping,True,0
10,11,Carljohan Eriksson,Mjällby AIF,IFK Göteborg,False,0
11,12,Carljohan Eriksson,Mjällby AIF,Malmö FF,True,0
12,13,Carljohan Eriksson,Mjällby AIF,Kalmar FF,False,6
13,14,Carljohan Eriksson,Mjällby AIF,Örebro SK,False,2
14,15,Carljohan Eriksson,Mjällby AIF,Djurgården,True,4
15,16,Carljohan Eriksson,Mjällby AIF,Djurgården,False,0
0,1,Samuel Brolin,Mjällby AIF,Varbergs BoIS,True,0
1,2,Samuel Brolin,Mjällby AIF,Hammarby,False,0
2,3,Samuel Brolin,Mjällby AIF,IF Elfsborg,False,5
3,4,Samuel Brolin,Mjällby AIF,Degerfors IF,True,7
4,5,Samuel Brolin,Mjällby AIF,Östersunds FK,True,8
5,6,Samuel Brolin,Mjällby AIF,Halmstads BK,False,3
6,7,Samuel Brolin,Mjällby AIF,BK Häcken,True,5
7,8,Samuel Brolin,Mjällby AIF,AIK,False,3
8,9,Samuel Brolin,Mjällby AIF,IK Sirius,False,3
9,10,Samuel Brolin,Mjällby AIF,IFK Norrköping,True,5
10,11,Samuel Brolin,Mjällby AIF,IFK Göteborg,False,2
11,12,Samuel Brolin,Mjällby AIF,Malmö FF,True,3
12,13,Samuel Brolin,Mjällby AIF,Kalmar FF,False,0
13,14,Samuel Brolin,Mjällby AIF,Örebro SK,False,0
14,15,Samuel Brolin,Mjällby AIF,Djurgården,True,0
15,16,Samuel Brolin,Mjällby AIF,Djurgården,False,0
0,1,Pontus Zvar,Mjällby AIF,Varbergs BoIS,True,0
1,2,Pontus Zvar,Mjällby AIF,Hammarby,False,0
2,3,Pontus Zvar,Mjällby AIF,IF Elfsborg,False,0
3,4,Pontus Zvar,Mjällby AIF,Degerfors IF,True,0
4,5,Pontus Zvar,Mjällby AIF,Östersunds FK,True,0
5,6,Pontus Zvar,Mjällby AIF,Halmstads BK,False,0
6,7,Pontus Zvar,Mjällby AIF,BK Häcken,True,0
7,8,Pontus Zvar,Mjällby AIF,AIK,False,0
8,9,Pontus Zvar,Mjällby AIF,IK Sirius,False,0
9,10,Pontus Zvar,Mjällby AIF,IFK Norrköping,True,0
10,11,Pontus Zvar,Mjällby AIF,IFK Göteborg,False,0
11,12,Pontus Zvar,Mjällby AIF,Malmö FF,True,0
12,13,Pontus Zvar,Mjällby AIF,Kalmar FF,False,0
13,14,Pontus Zvar,Mjällby AIF,Örebro SK,False,0
14,15,Pontus Zvar,Mjällby AIF,Djurgården,True,0
15,16,Pontus Zvar,Mjällby AIF,Djurgården,False,0
0,1,Eric Björkander,Mjällby AIF,Varbergs BoIS,True,7
1,2,Eric Björkander,Mjällby AIF,Hammarby,False,3
2,3,Eric Björkander,Mjällby AIF,IF Elfsborg,False,4
3,4,Eric Björkander,Mjällby AIF,Degerfors IF,True,7
4,5,Eric Björkander,Mjällby AIF,Östersunds FK,True,8
5,6,Eric Björkander,Mjällby AIF,Halmstads BK,False,3
6,7,Eric Björkander,Mjällby AIF,BK Häcken,True,4
7,8,Eric Björkander,Mjällby AIF,AIK,False,3
8,9,Eric Björkander,Mjällby AIF,IK Sirius,False,8
9,10,Eric Björkander,Mjällby AIF,IFK Norrköping,True,4
10,11,Eric Björkander,Mjällby AIF,IFK Göteborg,False,1
11,12,Eric Björkander,Mjällby AIF,Malmö FF,True,0
12,13,Eric Björkander,Mjällby AIF,Kalmar FF,False,0
13,14,Eric Björkander,Mjällby AIF,Örebro SK,False,0
14,15,Eric Björkander,Mjällby AIF,Djurgården,True,0
15,16,Eric Björkander,Mjällby AIF,Djurgården,False,0
0,1,Max Watson,Mjällby AIF,Varbergs BoIS,True,8
1,2,Max Watson,Mjällby AIF,Hammarby,False,1
2,3,Max Watson,Mjällby AIF,IF Elfsborg,False,4
3,4,Max Watson,Mjällby AIF,Degerfors IF,True,6
4,5,Max Watson,Mjällby AIF,Östersunds FK,True,5
5,6,Max Watson,Mjällby AIF,Halmstads BK,False,2
6,7,Max Watson,Mjällby AIF,BK Häcken,True,3
7,8,Max Watson,Mjällby AIF,AIK,False,2
8,9,Max Watson,Mjällby AIF,IK Sirius,False,2
9,10,Max Watson,Mjällby AIF,IFK Norrköping,True,0
10,11,Max Watson,Mjällby AIF,IFK Göteborg,False,3
11,12,Max Watson,Mjällby AIF,Malmö FF,True,3
12,13,Max Watson,Mjällby AIF,Kalmar FF,False,3
13,14,Max Watson,Mjällby AIF,Örebro SK,False,2
14,15,Max Watson,Mjällby AIF,Djurgården,True,3
15,16,Max Watson,Mjällby AIF,Djurgården,False,0
0,1,Jasen Khayat,Mjällby AIF,Varbergs BoIS,True,0
1,2,Jasen Khayat,Mjällby AIF,Hammarby,False,0
2,3,Jasen Khayat,Mjällby AIF,IF Elfsborg,False,0
3,4,Jasen Khayat,Mjällby AIF,Degerfors IF,True,0
4,5,Jasen Khayat,Mjällby AIF,Östersunds FK,True,0
5,6,Jasen Khayat,Mjällby AIF,Halmstads BK,False,0
6,7,Jasen Khayat,Mjällby AIF,BK Häcken,True,0
7,8,Jasen Khayat,Mjällby AIF,AIK,False,0
8,9,Jasen Khayat,Mjällby AIF,IK Sirius,False,0
9,10,Jasen Khayat,Mjällby AIF,IFK Norrköping,True,0
10,11,Jasen Khayat,Mjällby AIF,IFK Göteborg,False,0
11,12,Jasen Khayat,Mjällby AIF,Malmö FF,True,0
12,13,Jasen Khayat,Mjällby AIF,Kalmar FF,False,0
13,14,Jasen Khayat,Mjällby AIF,Örebro SK,False,0
14,15,Jasen Khayat,Mjällby AIF,Djurgården,True,0
15,16,Jasen Khayat,Mjällby AIF,Djurgården,False,0
0,1,Daan Klinkenberg,Mjällby AIF,Varbergs BoIS,True,6
1,2,Daan Klinkenberg,Mjällby AIF,Hammarby,False,1
2,3,Daan Klinkenberg,Mjällby AIF,IF Elfsborg,False,3
3,4,Daan Klinkenberg,Mjällby AIF,Degerfors IF,True,0
4,5,Daan Klinkenberg,Mjällby AIF,Östersunds FK,True,0
5,6,Daan Klinkenberg,Mjällby AIF,Halmstads BK,False,1
6,7,Daan Klinkenberg,Mjällby AIF,BK Häcken,True,4
7,8,Daan Klinkenberg,Mjällby AIF,AIK,False,0
8,9,Daan Klinkenberg,Mjällby AIF,IK Sirius,False,0
9,10,Daan Klinkenberg,Mjällby AIF,IFK Norrköping,True,4
10,11,Daan Klinkenberg,Mjällby AIF,IFK Göteborg,False,0
11,12,Daan Klinkenberg,Mjällby AIF,Malmö FF,True,1
12,13,Daan Klinkenberg,Mjällby AIF,Kalmar FF,False,0
13,14,Daan Klinkenberg,Mjällby AIF,Örebro SK,False,0
14,15,Daan Klinkenberg,Mjällby AIF,Djurgården,True,0
15,16,Daan Klinkenberg,Mjällby AIF,Djurgården,False,0
0,1,Joel Nilsson,Mjällby AIF,Varbergs BoIS,True,6
1,2,Joel Nilsson,Mjällby AIF,Hammarby,False,2
2,3,Joel Nilsson,Mjällby AIF,IF Elfsborg,False,3
3,4,Joel Nilsson,Mjällby AIF,Degerfors IF,True,11
4,5,Joel Nilsson,Mjällby AIF,Östersunds FK,True,6
5,6,Joel Nilsson,Mjällby AIF,Halmstads BK,False,5
6,7,Joel Nilsson,Mjällby AIF,BK Häcken,True,9
7,8,Joel Nilsson,Mjällby AIF,AIK,False,5
8,9,Joel Nilsson,Mjällby AIF,IK Sirius,False,2
9,10,Joel Nilsson,Mjällby AIF,IFK Norrköping,True,2
10,11,Joel Nilsson,Mjällby AIF,IFK Göteborg,False,2
11,12,Joel Nilsson,Mjällby AIF,Malmö FF,True,2
12,13,Joel Nilsson,Mjällby AIF,Kalmar FF,False,3
13,14,Joel Nilsson,Mjällby AIF,Örebro SK,False,7
14,15,Joel Nilsson,Mjällby AIF,Djurgården,True,2
15,16,Joel Nilsson,Mjällby AIF,Djurgården,False,0
0,1,Josip Filipovic,Mjällby AIF,Varbergs BoIS,True,0
1,2,Josip Filipovic,Mjällby AIF,Hammarby,False,0
2,3,Josip Filipovic,Mjällby AIF,IF Elfsborg,False,0
3,4,Josip Filipovic,Mjällby AIF,Degerfors IF,True,0
4,5,Josip Filipovic,Mjällby AIF,Östersunds FK,True,0
5,6,Josip Filipovic,Mjällby AIF,Halmstads BK,False,1
6,7,Josip Filipovic,Mjällby AIF,BK Häcken,True,0
7,8,Josip Filipovic,Mjällby AIF,AIK,False,0
8,9,Josip Filipovic,Mjällby AIF,IK Sirius,False,0
9,10,Josip Filipovic,Mjällby AIF,IFK Norrköping,True,0
10,11,Josip Filipovic,Mjällby AIF,IFK Göteborg,False,1
11,12,Josip Filipovic,Mjällby AIF,Malmö FF,True,1
12,13,Josip Filipovic,Mjällby AIF,Kalmar FF,False,0
13,14,Josip Filipovic,Mjällby AIF,Örebro SK,False,0
14,15,Josip Filipovic,Mjällby AIF,Djurgården,True,0
15,16,Josip Filipovic,Mjällby AIF,Djurgården,False,0
0,1,Kadir Hodzic,Mjällby AIF,Varbergs BoIS,True,8
1,2,Kadir Hodzic,Mjällby AIF,Hammarby,False,2
2,3,Kadir Hodzic,Mjällby AIF,IF Elfsborg,False,3
3,4,Kadir Hodzic,Mjällby AIF,Degerfors IF,True,8
4,5,Kadir Hodzic,Mjällby AIF,Östersunds FK,True,11
5,6,Kadir Hodzic,Mjällby AIF,Halmstads BK,False,2
6,7,Kadir Hodzic,Mjällby AIF,BK Häcken,True,3
7,8,Kadir Hodzic,Mjällby AIF,AIK,False,0
8,9,Kadir Hodzic,Mjällby AIF,IK Sirius,False,1
9,10,Kadir Hodzic,Mjällby AIF,IFK Norrköping,True,4
10,11,Kadir Hodzic,Mjällby AIF,IFK Göteborg,False,2
11,12,Kadir Hodzic,Mjällby AIF,Malmö FF,True,2
12,13,Kadir Hodzic,Mjällby AIF,Kalmar FF,False,3
13,14,Kadir Hodzic,Mjällby AIF,Örebro SK,False,2
14,15,Kadir Hodzic,Mjällby AIF,Djurgården,True,4
15,16,Kadir Hodzic,Mjällby AIF,Djurgården,False,0
0,1,Andreas Blomqvist,Mjällby AIF,Varbergs BoIS,True,1
1,2,Andreas Blomqvist,Mjällby AIF,Hammarby,False,2
2,3,Andreas Blomqvist,Mjällby AIF,IF Elfsborg,False,3
3,4,Andreas Blomqvist,Mjällby AIF,Degerfors IF,True,4
4,5,Andreas Blomqvist,Mjällby AIF,Östersunds FK,True,4
5,6,Andreas Blomqvist,Mjällby AIF,Halmstads BK,False,2
6,7,Andreas Blomqvist,Mjällby AIF,BK Häcken,True,1
7,8,Andreas Blomqvist,Mjällby AIF,AIK,False,2
8,9,Andreas Blomqvist,Mjällby AIF,IK Sirius,False,4
9,10,Andreas Blomqvist,Mjällby AIF,IFK Norrköping,True,2
10,11,Andreas Blomqvist,Mjällby AIF,IFK Göteborg,False,1
11,12,Andreas Blomqvist,Mjällby AIF,Malmö FF,True,1
12,13,Andreas Blomqvist,Mjällby AIF,Kalmar FF,False,1
13,14,Andreas Blomqvist,Mjällby AIF,Örebro SK,False,5
14,15,Andreas Blomqvist,Mjällby AIF,Djurgården,True,2
15,16,Andreas Blomqvist,Mjällby AIF,Djurgården,False,0
0,1,Adam Petersson,Mjällby AIF,Varbergs BoIS,True,0
1,2,Adam Petersson,Mjällby AIF,Hammarby,False,0
2,3,Adam Petersson,Mjällby AIF,IF Elfsborg,False,0
3,4,Adam Petersson,Mjällby AIF,Degerfors IF,True,1
4,5,Adam Petersson,Mjällby AIF,Östersunds FK,True,1
5,6,Adam Petersson,Mjällby AIF,Halmstads BK,False,0
6,7,Adam Petersson,Mjällby AIF,BK Häcken,True,1
7,8,Adam Petersson,Mjällby AIF,AIK,False,0
8,9,Adam Petersson,Mjällby AIF,IK Sirius,False,1
9,10,Adam Petersson,Mjällby AIF,IFK Norrköping,True,1
10,11,Adam Petersson,Mjällby AIF,IFK Göteborg,False,0
11,12,Adam Petersson,Mjällby AIF,Malmö FF,True,0
12,13,Adam Petersson,Mjällby AIF,Kalmar FF,False,0
13,14,Adam Petersson,Mjällby AIF,Örebro SK,False,0
14,15,Adam Petersson,Mjällby AIF,Djurgården,True,0
15,16,Adam Petersson,Mjällby AIF,Djurgården,False,0
0,1,David Löfquist,Mjällby AIF,Varbergs BoIS,True,1
1,2,David Löfquist,Mjällby AIF,Hammarby,False,4
2,3,David Löfquist,Mjällby AIF,IF Elfsborg,False,2
3,4,David Löfquist,Mjällby AIF,Degerfors IF,True,6
4,5,David Löfquist,Mjällby AIF,Östersunds FK,True,3
5,6,David Löfquist,Mjällby AIF,Halmstads BK,False,2
6,7,David Löfquist,Mjällby AIF,BK Häcken,True,4
7,8,David Löfquist,Mjällby AIF,AIK,False,3
8,9,David Löfquist,Mjällby AIF,IK Sirius,False,2
9,10,David Löfquist,Mjällby AIF,IFK Norrköping,True,2
10,11,David Löfquist,Mjällby AIF,IFK Göteborg,False,2
11,12,David Löfquist,Mjällby AIF,Malmö FF,True,1
12,13,David Löfquist,Mjällby AIF,Kalmar FF,False,0
13,14,David Löfquist,Mjällby AIF,Örebro SK,False,2
14,15,David Löfquist,Mjällby AIF,Djurgården,True,2
15,16,David Löfquist,Mjällby AIF,Djurgården,False,0
0,1,Viktor Gustafson,Mjällby AIF,Varbergs BoIS,True,3
1,2,Viktor Gustafson,Mjällby AIF,Hammarby,False,1
2,3,Viktor Gustafson,Mjällby AIF,IF Elfsborg,False,0
3,4,Viktor Gustafson,Mjällby AIF,Degerfors IF,True,1
4,5,Viktor Gustafson,Mjällby AIF,Östersunds FK,True,0
5,6,Viktor Gustafson,Mjällby AIF,Halmstads BK,False,1
6,7,Viktor Gustafson,Mjällby AIF,BK Häcken,True,3
7,8,Viktor Gustafson,Mjällby AIF,AIK,False,1
8,9,Viktor Gustafson,Mjällby AIF,IK Sirius,False,1
9,10,Viktor Gustafson,Mjällby AIF,IFK Norrköping,True,3
10,11,Viktor Gustafson,Mjällby AIF,IFK Göteborg,False,1
11,12,Viktor Gustafson,Mjällby AIF,Malmö FF,True,2
12,13,Viktor Gustafson,Mjällby AIF,Kalmar FF,False,2
13,14,Viktor Gustafson,Mjällby AIF,Örebro SK,False,1
14,15,Viktor Gustafson,Mjällby AIF,Djurgården,True,3
15,16,Viktor Gustafson,Mjällby AIF,Djurgården,False,0
0,1,Jesper Gustavsson,Mjällby AIF,Varbergs BoIS,True,3
1,2,Jesper Gustavsson,Mjällby AIF,Hammarby,False,2
2,3,Jesper Gustavsson,Mjällby AIF,IF Elfsborg,False,1
3,4,Jesper Gustavsson,Mjällby AIF,Degerfors IF,True,5
4,5,Jesper Gustavsson,Mjällby AIF,Östersunds FK,True,4
5,6,Jesper Gustavsson,Mjällby AIF,Halmstads BK,False,1
6,7,Jesper Gustavsson,Mjällby AIF,BK Häcken,True,2
7,8,Jesper Gustavsson,Mjällby AIF,AIK,False,1
8,9,Jesper Gustavsson,Mjällby AIF,IK Sirius,False,3
9,10,Jesper Gustavsson,Mjällby AIF,IFK Norrköping,True,1
10,11,Jesper Gustavsson,Mjällby AIF,IFK Göteborg,False,2
11,12,Jesper Gustavsson,Mjällby AIF,Malmö FF,True,1
12,13,Jesper Gustavsson,Mjällby AIF,Kalmar FF,False,1
13,14,Jesper Gustavsson,Mjällby AIF,Örebro SK,False,0
14,15,Jesper Gustavsson,Mjällby AIF,Djurgården,True,0
15,16,Jesper Gustavsson,Mjällby AIF,Djurgården,False,0
0,1,Hampus Holgersson,Mjällby AIF,Varbergs BoIS,True,0
1,2,Hampus Holgersson,Mjällby AIF,Hammarby,False,0
2,3,Hampus Holgersson,Mjällby AIF,IF Elfsborg,False,0
3,4,Hampus Holgersson,Mjällby AIF,Degerfors IF,True,0
4,5,Hampus Holgersson,Mjällby AIF,Östersunds FK,True,0
5,6,Hampus Holgersson,Mjällby AIF,Halmstads BK,False,0
6,7,Hampus Holgersson,Mjällby AIF,BK Häcken,True,0
7,8,Hampus Holgersson,Mjällby AIF,AIK,False,0
8,9,Hampus Holgersson,Mjällby AIF,IK Sirius,False,0
9,10,Hampus Holgersson,Mjällby AIF,IFK Norrköping,True,0
10,11,Hampus Holgersson,Mjällby AIF,IFK Göteborg,False,0
11,12,Hampus Holgersson,Mjällby AIF,Malmö FF,True,0
12,13,Hampus Holgersson,Mjällby AIF,Kalmar FF,False,0
13,14,Hampus Holgersson,Mjällby AIF,Örebro SK,False,0
14,15,Hampus Holgersson,Mjällby AIF,Djurgården,True,0
15,16,Hampus Holgersson,Mjällby AIF,Djurgården,False,0
0,1,Enoch Kofi Adu,Mjällby AIF,Varbergs BoIS,True,4
1,2,Enoch Kofi Adu,Mjällby AIF,Hammarby,False,2
2,3,Enoch Kofi Adu,Mjällby AIF,IF Elfsborg,False,2
3,4,Enoch Kofi Adu,Mjällby AIF,Degerfors IF,True,4
4,5,Enoch Kofi Adu,Mjällby AIF,Östersunds FK,True,4
5,6,Enoch Kofi Adu,Mjällby AIF,Halmstads BK,False,2
6,7,Enoch Kofi Adu,Mjällby AIF,BK Häcken,True,0
7,8,Enoch Kofi Adu,Mjällby AIF,AIK,False,3
8,9,Enoch Kofi Adu,Mjällby AIF,IK Sirius,False,2
9,10,Enoch Kofi Adu,Mjällby AIF,IFK Norrköping,True,0
10,11,Enoch Kofi Adu,Mjällby AIF,IFK Göteborg,False,3
